1;0,166;5;0,651;5;4;Si;1;0,216;10;0,779;10;30;Si;1;24;Si;1
257;0,635;7;0,336;5;4;Si;257;0,416;12;0,89;10;34;No;89;26;Si;257
258;0,625;7;0,432;5;4;Si;258;0,454;12;0,156;8;32;Si;90;24;Si;258
259;0,925;8;0,348;5;4;Si;259;0,037;10;0,548;10;33;No;90;24;Si;259
260;0,553;6;0,293;5;4;Si;260;0,616;14;0,118;8;33;No;90;26;Si;260
261;0,832;7;0,138;3;4;Si;261;0,077;10;0,427;10;30;Si;91;24;Si;261
262;0,136;5;0,091;3;4;Si;262;0,496;12;0,48;10;30;Si;92;26;Si;262
263;0,009;5;0,181;3;4;Si;263;0,428;12;0,587;10;30;Si;93;26;Si;263
264;0,161;5;0,819;7;4;Si;264;0,686;14;0,207;8;34;No;93;26;Si;264
265;0,378;6;0,21;5;4;Si;265;0,875;16;0,337;10;37;No;93;30;Si;265
266;0,851;8;0,404;5;4;Si;266;0,749;14;0,629;10;37;No;93;28;Si;266
267;0,053;5;0,072;3;4;Si;267;0,977;16;0,4;10;34;No;93;30;Si;267
268;0,06;5;0,69;5;4;Si;268;0,641;14;0,1;8;32;Si;94;26;Si;268
269;0,8;7;0,817;7;4;Si;269;0,374;12;0,292;10;36;No;94;26;Si;269
270;0,221;5;0,818;7;4;Si;270;0,509;12;0,002;8;32;Si;95;24;Si;270
271;0,613;7;0,156;3;4;Si;271;0,866;16;0,063;8;34;No;95;28;Si;271
272;0,999;8;0,63;5;4;Si;272;0,264;12;0,481;10;35;No;95;26;Si;272
273;0,441;6;0,44;5;4;Si;273;0,499;12;0,256;10;33;No;95;26;Si;273
274;0,882;8;0,146;3;4;Si;274;0,043;10;0,902;10;31;Si;96;24;Si;274
275;0,702;7;0,936;7;4;Si;275;0,253;12;0,63;10;36;No;96;26;Si;275
276;0,58;6;0,59;5;4;Si;276;0,575;12;0,43;10;33;No;96;26;Si;276
277;0,781;7;0,673;5;4;Si;277;0,193;10;0,518;10;32;Si;97;24;Si;277
278;0,514;6;0,486;5;4;Si;278;0,034;10;0,484;10;31;Si;98;24;Si;278
279;0,508;6;0,689;5;4;Si;279;0,447;12;0,617;10;33;No;98;26;Si;279
280;0,871;8;0,371;5;4;Si;280;0,135;10;0,735;10;33;No;98;24;Si;280
281;0,282;6;0,629;5;4;Si;281;0,888;16;0,384;10;37;No;98;30;Si;281
282;0,401;6;0,058;3;4;Si;282;0,657;14;0,8;10;33;No;98;28;Si;282
283;0,531;6;0,199;3;4;Si;283;0,394;12;0,122;8;29;Si;99;24;Si;283
284;0,054;5;0,945;7;4;Si;284;0,734;14;0,403;10;36;No;99;28;Si;284
285;0,348;6;0,309;5;4;Si;285;0,757;14;0,419;10;35;No;99;28;Si;285
286;0,389;6;0,805;7;4;Si;286;0,016;10;0,87;10;33;No;99;24;Si;286
287;0,32;6;0,166;3;4;Si;287;0,888;16;0,091;8;33;No;99;28;Si;287
288;0,295;6;0,518;5;4;Si;288;0,897;16;0,478;10;37;No;99;30;Si;288
289;0,567;6;0,923;7;4;Si;289;0,832;14;0,605;10;37;No;99;28;Si;289
290;0,479;6;0,082;3;4;Si;290;0,65;14;0,732;10;33;No;99;28;Si;290
291;0,791;7;0,03;3;4;Si;291;0,06;10;0,952;10;30;Si;100;24;Si;291
292;0,281;6;0,674;5;4;Si;292;0,626;14;0,617;10;35;No;100;28;Si;292
293;0,39;6;0,34;5;4;Si;293;0,377;12;0,375;10;33;No;100;26;Si;293
294;0,799;7;0,807;7;4;Si;294;0,929;16;0,557;10;40;No;100;30;Si;294
295;0,084;5;0,17;3;4;Si;295;0,702;14;0,959;10;32;Si;101;28;Si;295
296;0,012;5;0,548;5;4;Si;296;0,518;12;0,465;10;32;Si;102;26;Si;296
297;0,218;5;0,225;5;4;Si;297;0,057;10;0,391;10;30;Si;103;24;Si;297
298;0,945;8;0,746;5;4;Si;298;0,52;12;0,977;10;35;No;103;26;Si;298
299;0,989;8;0,977;7;4;Si;299;0,941;16;0,451;10;41;No;103;30;Si;299
300;0,283;6;0,148;3;4;Si;300;0,62;14;0,652;10;33;No;103;28;Si;300
301;0,562;6;0,709;5;4;Si;301;0,345;12;0,993;10;33;No;103;26;Si;301
302;0,449;6;0,49;5;4;Si;302;0,105;10;0,146;8;29;Si;104;22;Si;302
303;0,664;7;0,902;7;4;Si;303;0,993;16;0,023;8;38;No;104;28;Si;303
304;0,896;8;0,358;5;4;Si;304;0,629;14;0,489;10;37;No;104;28;Si;304
305;0,252;6;0,365;5;4;Si;305;0,01;10;0,543;10;31;Si;105;24;Si;305
306;0,374;6;0,484;5;4;Si;306;0,56;12;0,935;10;33;No;105;26;Si;306
307;0,321;6;0,237;5;4;Si;307;0,293;12;0,987;10;33;No;105;26;Si;307
308;0,826;7;0,687;5;4;Si;308;0,496;12;0,671;10;34;No;105;26;Si;308
309;0,478;6;0,355;5;4;Si;309;0,488;12;0,178;8;31;Si;106;24;Si;309
310;0,999;8;0,719;5;4;Si;310;0,473;12;0,483;10;35;No;106;26;Si;310
311;0,776;7;0,017;3;4;Si;311;0,351;12;0,939;10;32;Si;107;26;Si;311
312;0,882;8;0,937;7;4;Si;312;0,864;16;0,847;10;41;No;107;30;Si;312
313;0,639;7;0,28;5;4;Si;313;0,319;12;0,237;8;32;Si;108;24;Si;313
314;0,155;5;0,716;5;4;Si;314;0,983;16;0,358;10;36;No;108;30;Si;314
315;0,683;7;0,006;3;4;Si;315;0,389;12;0,845;10;32;Si;109;26;Si;315
316;0,794;7;0,007;3;4;Si;316;0,499;12;0,075;8;30;Si;110;24;Si;316
317;0,303;6;0,706;5;4;Si;317;0,785;14;0,767;10;35;No;110;28;Si;317
318;0,434;6;0,311;5;4;Si;318;0,942;16;0,382;10;37;No;110;30;Si;318
319;0,704;7;0,925;7;4;Si;319;0,591;12;0,62;10;36;No;110;26;Si;319
320;0,461;6;0,224;5;4;Si;320;0,841;14;0,441;10;35;No;110;28;Si;320
321;0,944;8;0,3;5;4;Si;321;0,965;16;0,274;10;39;No;110;30;Si;321
322;0,425;6;0,251;5;4;Si;322;0,49;12;0,035;8;31;Si;111;24;Si;322
323;0,945;8;0,599;5;4;Si;323;0,955;16;0,87;10;39;No;111;30;Si;323
324;0,024;5;0,39;5;4;Si;324;0,077;10;0,333;10;30;Si;112;24;Si;324
325;0,332;6;0,813;7;4;Si;325;0,79;14;0,182;8;35;No;112;26;Si;325
326;0,983;8;0,286;5;4;Si;326;0,805;14;0,691;10;37;No;112;28;Si;326
327;0,397;6;0,909;7;4;Si;327;0,769;14;0,409;10;37;No;112;28;Si;327
328;0,495;6;0,393;5;4;Si;328;0,023;10;0,6;10;31;Si;113;24;Si;328
329;0,208;5;0,857;7;4;Si;329;0,612;14;0,642;10;36;No;113;28;Si;329
330;0,352;6;0,34;5;4;Si;330;0,006;10;0,033;8;29;Si;114;22;Si;330
331;0,244;5;0,834;7;4;Si;331;0,862;16;0,535;10;38;No;114;30;Si;331
332;0,483;6;0,906;7;4;Si;332;0,606;14;0,639;10;37;No;114;28;Si;332
333;0,509;6;0,341;5;4;Si;333;0,11;10;0,419;10;31;Si;115;24;Si;333
334;0,282;6;0,242;5;4;Si;334;0,401;12;0,332;10;33;No;115;26;Si;334
335;0,981;8;0,37;5;4;Si;335;0,183;10;0,557;10;33;No;115;24;Si;335
336;0,855;8;0,947;7;4;Si;336;0,166;10;0,909;10;35;No;115;24;Si;336
337;0,482;6;0,449;5;4;Si;337;0,86;16;0,286;10;37;No;115;30;Si;337
338;0,219;5;0,395;5;4;Si;338;0,318;12;0,197;8;30;Si;116;24;Si;338
339;0,19;5;0,035;3;4;Si;339;0,681;14;0,894;10;32;Si;117;28;Si;339
340;0,997;8;0,252;5;4;Si;340;0,132;10;0,761;10;33;No;117;24;Si;340
341;0,231;5;0,502;5;4;Si;341;0,684;14;0,85;10;34;No;117;28;Si;341
342;0,962;8;0,233;5;4;Si;342;0,6;14;0,517;10;37;No;117;28;Si;342
343;0,084;5;0,513;5;4;Si;343;0,955;16;0,874;10;36;No;117;30;Si;343
344;0,407;6;0,742;5;4;Si;344;0,841;14;0,392;10;35;No;117;28;Si;344
345;0,283;6;0,661;5;4;Si;345;0,758;14;0,075;8;33;No;117;26;Si;345
346;0,737;7;0,919;7;4;Si;346;0,161;10;0,491;10;34;No;117;24;Si;346
347;0,122;5;0,135;3;4;Si;347;0,989;16;0,787;10;34;No;117;30;Si;347
348;0,041;5;0,875;7;4;Si;348;0,072;10;0,461;10;32;Si;118;24;Si;348
349;0,873;8;0,621;5;4;Si;349;0,746;14;0,057;8;35;No;118;26;Si;349
350;0,636;7;0,486;5;4;Si;350;0,55;12;0,234;8;32;Si;119;24;Si;350
351;0,43;6;0,754;7;4;Si;351;0,507;12;0,909;10;35;No;119;26;Si;351
352;0,937;8;0,976;7;4;Si;352;0,751;14;0,003;8;37;No;119;26;Si;352
353;0,566;6;0,55;5;4;Si;353;0,738;14;0,196;8;33;No;119;26;Si;353
354;0,661;7;0,507;5;4;Si;354;0,336;12;0,057;8;32;Si;120;24;Si;354
355;0,865;8;0,555;5;4;Si;355;0,653;14;0,735;10;37;No;120;28;Si;355
356;0,245;5;0,128;3;4;Si;356;0,812;14;0,945;10;32;Si;121;28;Si;356
357;0,78;7;0,601;5;4;Si;357;0,618;14;0,956;10;36;No;121;28;Si;357
358;0,118;5;0,127;3;4;Si;358;0,398;12;0,596;10;30;Si;122;26;Si;358
359;0,003;5;0,179;3;4;Si;359;0,621;14;0,471;10;32;Si;123;28;Si;359
360;0,015;5;0,247;5;4;Si;360;0,753;14;0,226;8;32;Si;124;26;Si;360
361;0,301;6;0,566;5;4;Si;361;0,607;14;0,348;10;35;No;124;28;Si;361
362;0,561;6;0,357;5;4;Si;362;0,102;10;0,137;8;29;Si;125;22;Si;362
363;0,939;8;0,067;3;4;Si;363;0,453;12;0,227;8;31;Si;126;24;Si;363
364;0,408;6;0,742;5;4;Si;364;0,071;10;0,997;10;31;Si;127;24;Si;364
365;0,189;5;0,968;7;4;Si;365;0,732;14;0,115;8;34;No;127;26;Si;365
366;0,857;8;0,273;5;4;Si;366;0,565;12;0,154;8;33;No;127;24;Si;366
367;0,866;8;0,681;5;4;Si;367;0,291;12;0,355;10;35;No;127;26;Si;367
368;0,478;6;0,09;3;4;Si;368;0,153;10;0,738;10;29;Si;128;24;Si;368
369;0,343;6;0,037;3;4;Si;369;0,318;12;0,294;10;31;Si;129;26;Si;369
370;0,456;6;0,984;7;4;Si;370;0,455;12;0,917;10;35;No;129;26;Si;370
371;0,103;5;0,429;5;4;Si;371;0,193;10;0,159;8;28;Si;130;22;Si;371
372;0,651;7;0,242;5;4;Si;372;0,55;12;0,041;8;32;Si;131;24;Si;372
373;0,499;6;0,142;3;4;Si;373;0,934;16;0,762;10;35;No;131;30;Si;373
374;0,196;5;0,051;3;4;Si;374;0,696;14;0,167;8;30;Si;132;26;Si;374
375;0,372;6;0,491;5;4;Si;375;0,338;12;0,724;10;33;No;132;26;Si;375
376;0,751;7;0,579;5;4;Si;376;0,787;14;0,711;10;36;No;132;28;Si;376
377;0,375;6;0,633;5;4;Si;377;0,327;12;0,787;10;33;No;132;26;Si;377
378;0,777;7;0,487;5;4;Si;378;0,401;12;0,373;10;34;No;132;26;Si;378
379;0,688;7;0,587;5;4;Si;379;0,943;16;0,509;10;38;No;132;30;Si;379
380;0,9;8;0,442;5;4;Si;380;0,558;12;0,753;10;35;No;132;26;Si;380
381;0,409;6;0,302;5;4;Si;381;0,875;16;0,784;10;37;No;132;30;Si;381
382;0,633;7;0,79;7;4;Si;382;0,621;14;0,968;10;38;No;132;28;Si;382
383;0,858;8;0,998;7;4;Si;383;0,369;12;0,998;10;37;No;132;26;Si;383
384;0,266;6;0,832;7;4;Si;384;0,581;12;0,005;8;33;No;132;24;Si;384
385;0,362;6;0,751;7;4;Si;385;0,223;10;0,14;8;31;Si;133;22;Si;385
386;0,76;7;0,689;5;4;Si;386;0,997;16;0,837;10;38;No;133;30;Si;386
387;0,011;5;0,548;5;4;Si;387;0,854;16;0,66;10;36;No;133;30;Si;387
388;0,277;6;0,053;3;4;Si;388;0,474;12;0,673;10;31;Si;134;26;Si;388
389;0,167;5;0,268;5;4;Si;389;0,781;14;0,064;8;32;Si;135;26;Si;389
390;0,708;7;0,69;5;4;Si;390;0,094;10;0,727;10;32;Si;136;24;Si;390
391;0,882;8;0,137;3;4;Si;391;0,068;10;0,473;10;31;Si;137;24;Si;391
392;0,714;7;0,107;3;4;Si;392;0,58;12;0,633;10;32;Si;138;26;Si;392
393;0,078;5;0,618;5;4;Si;393;0,568;12;0,811;10;32;Si;139;26;Si;393
394;0,112;5;0,667;5;4;Si;394;0,937;16;0,454;10;36;No;139;30;Si;394
395;0,896;8;0,159;3;4;Si;395;0,07;10;0,607;10;31;Si;140;24;Si;395
396;0,665;7;0,054;3;4;Si;396;0,059;10;0,645;10;30;Si;141;24;Si;396
397;0,616;7;0,05;3;4;Si;397;0,671;14;0,724;10;34;No;141;28;Si;397
398;0,163;5;0,637;5;4;Si;398;0,968;16;0,044;8;34;No;141;28;Si;398
399;0,42;6;0,695;5;4;Si;399;0,344;12;0,091;8;31;Si;142;24;Si;399
400;0,539;6;0,488;5;4;Si;400;0,673;14;0,347;10;35;No;142;28;Si;400
401;0,641;7;0,932;7;4;Si;401;0,725;14;0,492;10;38;No;142;28;Si;401
402;0,104;5;0,972;7;4;Si;402;0,046;10;0,979;10;32;Si;143;24;Si;402
403;0,604;7;0,185;3;4;Si;403;0,097;10;0,05;8;28;Si;144;22;Si;403
404;0,192;5;0,886;7;4;Si;404;0,434;12;0,884;10;34;No;144;26;Si;404
405;0,315;6;0,569;5;4;Si;405;0,526;12;0,006;8;31;Si;145;24;Si;405
406;0,997;8;0,063;3;4;Si;406;0,598;12;0,006;8;31;Si;146;24;Si;406
407;0,211;5;0,841;7;4;Si;407;0,337;12;0,539;10;34;No;146;26;Si;407
408;0,918;8;0,191;3;4;Si;408;0,313;12;0,376;10;33;No;146;26;Si;408
409;0,787;7;0,129;3;4;Si;409;0,019;10;0,155;8;28;Si;147;22;Si;409
410;0,662;7;0,227;5;4;Si;410;0,46;12;0,257;10;34;No;147;26;Si;410
411;0,124;5;0,927;7;4;Si;411;0,456;12;0,837;10;34;No;147;26;Si;411
412;0,332;6;0,198;3;4;Si;412;0,37;12;0,519;10;31;Si;148;26;Si;412
413;0,927;8;0,615;5;4;Si;413;0,061;10;0,482;10;33;No;148;24;Si;413
414;0,228;5;0,175;3;4;Si;414;0,737;14;0,232;8;30;Si;149;26;Si;414
415;0,217;5;0,963;7;4;Si;415;0,444;12;0,522;10;34;No;149;26;Si;415
416;0,381;6;0,512;5;4;Si;416;0,889;16;0,041;8;35;No;149;28;Si;416
417;0,78;7;0,979;7;4;Si;417;0,166;10;0,075;8;32;Si;150;22;Si;417
418;0,557;6;0,754;7;4;Si;418;0,793;14;0,714;10;37;No;150;28;Si;418
419;0,793;7;0,776;7;4;Si;419;0,97;16;0,615;10;40;No;150;30;Si;419
420;0,81;7;0,627;5;4;Si;420;0,263;12;0,162;8;32;Si;151;24;Si;420
421;0,491;6;0,755;7;4;Si;421;0,616;14;0,97;10;37;No;151;28;Si;421
422;0,489;6;0,127;3;4;Si;422;0,389;12;0,909;10;31;Si;152;26;Si;422
423;0,977;8;0,706;5;4;Si;423;0,487;12;0,482;10;35;No;152;26;Si;423
424;0,924;8;0,834;7;4;Si;424;0,439;12;0,834;10;37;No;152;26;Si;424
425;0,614;7;0,682;5;4;Si;425;0,063;10;0,637;10;32;Si;153;24;Si;425
426;0,898;8;0,84;7;4;Si;426;0,958;16;0,717;10;41;No;153;30;Si;426
427;0,908;8;0,414;5;4;Si;427;0,77;14;0,784;10;37;No;153;28;Si;427
428;0,303;6;0,876;7;4;Si;428;0,566;12;0,48;10;35;No;153;26;Si;428
429;0,14;5;0,788;7;4;Si;429;0,274;12;0,993;10;34;No;153;26;Si;429
430;0,018;5;0,224;5;4;Si;430;0,109;10;0,674;10;30;Si;154;24;Si;430
431;0,577;6;0,683;5;4;Si;431;0,87;16;0,329;10;37;No;154;30;Si;431
432;0,064;5;0,563;5;4;Si;432;0,377;12;0,585;10;32;Si;155;26;Si;432
433;0,805;7;0,987;7;4;Si;433;0,812;14;0,804;10;38;No;155;28;Si;433
434;0,07;5;0,669;5;4;Si;434;0,951;16;0,431;10;36;No;155;30;Si;434
435;0,43;6;0,37;5;4;Si;435;0,409;12;0,344;10;33;No;155;26;Si;435
436;0,09;5;0,471;5;4;Si;436;0,158;10;0,087;8;28;Si;156;22;Si;436
437;0,336;6;0,858;7;4;Si;437;0,459;12;0,127;8;33;No;156;24;Si;437
438;0,63;7;0,027;3;4;Si;438;0,148;10;0,981;10;30;Si;157;24;Si;438
439;0,527;6;0,819;7;4;Si;439;0,467;12;0,099;8;33;No;157;24;Si;439
440;0,383;6;0,218;5;4;Si;440;0,128;10;0,356;10;31;Si;158;24;Si;440
441;0,215;5;0,697;5;4;Si;441;0,736;14;0,359;10;34;No;158;28;Si;441
442;0,82;7;0,465;5;4;Si;442;0,703;14;0,972;10;36;No;158;28;Si;442
443;0,321;6;0,679;5;4;Si;443;0,055;10;0,52;10;31;Si;159;24;Si;443
444;0,584;6;0,074;3;4;Si;444;0,022;10;0,099;8;27;Si;160;22;Si;444
445;0,879;8;0,391;5;4;Si;445;0,247;10;0,872;10;33;No;160;24;Si;445
446;0,861;8;0,879;7;4;Si;446;0,614;14;0,935;10;39;No;160;28;Si;446
447;0,733;7;0,344;5;4;Si;447;0,282;12;0,354;10;34;No;160;26;Si;447
448;0,798;7;0,667;5;4;Si;448;0,306;12;0,928;10;34;No;160;26;Si;448
449;0,108;5;0,165;3;4;Si;449;0,485;12;0,283;10;30;Si;161;26;Si;449
450;0,861;8;0,195;3;4;Si;450;0,756;14;0,347;10;35;No;161;28;Si;450
451;0,818;7;0,502;5;4;Si;451;0,768;14;0,664;10;36;No;161;28;Si;451
452;0,639;7;0,132;3;4;Si;452;0,307;12;0,745;10;32;Si;162;26;Si;452
453;0,481;6;0,276;5;4;Si;453;0,521;12;0,177;8;31;Si;163;24;Si;453
454;0,134;5;0,193;3;4;Si;454;0,786;14;0,197;8;30;Si;164;26;Si;454
455;0,608;7;0,386;5;4;Si;455;0,751;14;0,81;10;36;No;164;28;Si;455
456;0,767;7;0,876;7;4;Si;456;0,433;12;0,983;10;36;No;164;26;Si;456
457;0,236;5;0,489;5;4;Si;457;0,775;14;0,321;10;34;No;164;28;Si;457
458;0,594;6;0,456;5;4;Si;458;0,872;16;0,649;10;37;No;164;30;Si;458
459;0,233;5;0,159;3;4;Si;459;0,719;14;0,803;10;32;Si;165;28;Si;459
460;0,292;6;0,292;5;4;Si;460;0,944;16;0,688;10;37;No;165;30;Si;460
461;0,476;6;0,096;3;4;Si;461;0,071;10;0,12;8;27;Si;166;22;Si;461
462;0,368;6;0,281;5;4;Si;462;0,976;16;0,821;10;37;No;166;30;Si;462
463;0,997;8;0,451;5;4;Si;463;0,845;14;0,391;10;37;No;166;28;Si;463
464;0,752;7;0,964;7;4;Si;464;0,446;12;0,421;10;36;No;166;26;Si;464
465;0,027;5;0,82;7;4;Si;465;0,69;14;0,427;10;36;No;166;28;Si;465
466;0,584;6;0,037;3;4;Si;466;0,83;14;0,356;10;33;No;166;28;Si;466
467;0,266;6;0,381;5;4;Si;467;0,211;10;0,256;10;31;Si;167;24;Si;467
468;0,877;8;0,735;5;4;Si;468;0,137;10;0,486;10;33;No;167;24;Si;468
469;0,303;6;0,871;7;4;Si;469;0,137;10;0,429;10;33;No;167;24;Si;469
470;0,935;8;0,476;5;4;Si;470;0,245;10;0,121;8;31;Si;168;22;Si;470
471;0,005;5;0,175;3;4;Si;471;0,593;12;0,109;8;28;Si;169;24;Si;471
472;0,595;6;0,213;5;4;Si;472;0,284;12;0,307;10;33;No;169;26;Si;472
473;0,448;6;0,946;7;4;Si;473;0,205;10;0,317;10;33;No;169;24;Si;473
474;0,251;6;0,565;5;4;Si;474;0,081;10;0,819;10;31;Si;170;24;Si;474
475;0,886;8;0,568;5;4;Si;475;0,525;12;0,112;8;33;No;170;24;Si;475
476;0,02;5;0,355;5;4;Si;476;0,44;12;0,507;10;32;Si;171;26;Si;476
477;0,483;6;0,973;7;4;Si;477;0,985;16;0,728;10;39;No;171;30;Si;477
478;0,075;5;0,766;7;4;Si;478;0,702;14;0,372;10;36;No;171;28;Si;478
479;0,855;8;0,798;7;4;Si;479;0,197;10;0,819;10;35;No;171;24;Si;479
480;0,927;8;0,522;5;4;Si;480;0,793;14;0,825;10;37;No;171;28;Si;480
481;0,256;6;0,214;5;4;Si;481;0,241;10;0,136;8;29;Si;172;22;Si;481
482;0,328;6;0,416;5;4;Si;482;0,635;14;0,09;8;33;No;172;26;Si;482
483;0,233;5;0,286;5;4;Si;483;0,298;12;0,281;10;32;Si;173;26;Si;483
484;0,242;5;0,386;5;4;Si;484;0,705;14;0,497;10;34;No;173;28;Si;484
485;0,151;5;0,855;7;4;Si;485;0,438;12;0,648;10;34;No;173;26;Si;485
486;0,688;7;0,593;5;4;Si;486;0,371;12;0,592;10;34;No;173;26;Si;486
487;0,846;7;0,916;7;4;Si;487;0,493;12;0,434;10;36;No;173;26;Si;487
488;0,076;5;0,959;7;4;Si;488;0,623;14;0,324;10;36;No;173;28;Si;488
489;0,952;8;0,476;5;4;Si;489;0,678;14;0,726;10;37;No;173;28;Si;489
490;0,596;6;0,808;7;4;Si;490;0,37;12;0,457;10;35;No;173;26;Si;490
491;0,022;5;0,984;7;4;Si;491;0,123;10;0,352;10;32;Si;174;24;Si;491
492;0,607;7;0,553;5;4;Si;492;0,24;10;0,514;10;32;Si;175;24;Si;492
493;0,089;5;0,274;5;4;Si;493;0,677;14;0,607;10;34;No;175;28;Si;493
494;0,424;6;0,99;7;4;Si;494;0,654;14;0,232;8;35;No;175;26;Si;494
495;0,221;5;0,454;5;4;Si;495;0,027;10;0,453;10;30;Si;176;24;Si;495
496;0,169;5;0,186;3;4;Si;496;0,268;12;0,658;10;30;Si;177;26;Si;496
497;0,06;5;0,365;5;4;Si;497;0,354;12;0,359;10;32;Si;178;26;Si;497
498;0,177;5;0,241;5;4;Si;498;0,166;10;0,75;10;30;Si;179;24;Si;498
499;0,612;7;0,289;5;4;Si;499;0,857;16;0,244;8;36;No;179;28;Si;499
500;0,474;6;0,751;7;4;Si;500;0,377;12;0,711;10;35;No;179;26;Si;500
501;0,953;8;0,021;3;4;Si;501;0,575;12;0,909;10;33;No;179;26;Si;501
502;0,54;6;0,652;5;4;Si;502;0,574;12;0,671;10;33;No;179;26;Si;502
503;0,24;5;0,749;5;4;Si;503;0,836;14;0,432;10;34;No;179;28;Si;503
504;0,489;6;0,448;5;4;Si;504;0,597;12;0,716;10;33;No;179;26;Si;504
